Key,ShortKey,Source,Row,Module,Field,Role,CN,VN
Item_67377_Desc,aEWn,d道具_Item_A.csv,193,Item,Desc,,对于守密人来说，无论是身份标识、抑或是银芯通讯中表达情绪的造像，都与精神力同样重要——无形者如是说道。\n收集一定数量后使用，可随机获得一个专属的头像、对战表情，或往期课题纪录和相位对弈赛季的头像、对战表情。,"Đối với Người Giữ Khóa, bất kể là những dấu ấn định danh hay là những biểu tượng cảm xúc thể hiện qua Liên Lạc Lõi Bạc đều quan trọng như sức khỏe tinh thần, Kẻ Vô Dạng đã nói thế.\n Sau khi thu thập đủ một số lượng nhất định, có thể sử dụng để nhận ngẫu nhiên một Ảnh Đại Diện giới hạn, Biểu Cảm Đối Kháng hiện tại và từ những mùa Nhật Ký, Đối Kháng cũ."
Item_67378_Name,aEWt,d道具_Item_A.csv,194,Item,Name,,无形者的请柬,Lời Mời Từ Kẻ Vô Dạng
Item_67378_Desc,aEWr,d道具_Item_A.csv,194,Item,Desc,,狡黠，善变。你向无形者证明了你的价值。很快，祂将向你发来邀请，邀请你一同成为世间万物的化身，无影无质的终极。\n收集一定数量后使用，可选择一个「无形者的礼券」中的未获得的头像或对战表情。,"Khó đoán, xảo quyệt. Bản đã chứng minh được bản thân với Kẻ Vô Dạng. Sớm thôi, Ngài sẽ gửi cho bạn một lời mời để cùng hóa thân thành muôn vàn vật thể thế gian, và rồi hòa mình vào hư không quên lãng. \nSau khi thu thập một số lượng nhất định, bạn có thể sử dụng để chọn một trong các Ảnh Đại Diện hoặc Biểu Cảm chưa nhận được trong Thẻ Quà Tặng Vô Dạng."
Item_91157_Name,bymG,d道具_Item_A.csv,197,Item,Name,,银钥辉光,Đốm Sáng Từ Chìa Khóa Bạc
Item_91157_Desc,bymF,d道具_Item_A.csv,197,Item,Desc,,胸前的银钥匙忽然亮起，似乎在与这个宇宙之外的某处遥相呼应，你知道这是两个灵魂共鸣的证明。,"Chiếc Chìa Khóa Bạc trên ngực bạn bỗng rực sáng, dường như đang đáp lại từ một nơi nào đó bên ngoài vũ trụ. Bên biết rằng đây là minh chứng cho hai linh hồn cộng hưởng với nhau."
Item_23731_Name,aCSR,d道具_Item_A.csv,1641,Item,Name,,经验,EXP
Item_23731_Desc,aCSP,d道具_Item_A.csv,1641,Item,Desc,,通过「幻梦深潜」和「相位对弈」可以获取守密人经验，每日通过该途径最多可以获取{s1}点，今日已获取{s2}点。,"Nhận được thông qua ""Thám Hiểm Huyễn Cảnh"" và ""Đối Kháng"". Mỗi ngày, bạn có thể nhận tối đa {s1} EXP thông qua cách này, hôm nay đã nhận được {s2} EXP."
Item_66386_Name,aERR,d道具_Item_A.csv,1642,Item,Name,,同调率,Độ Hảo Cảm
Item_66386_Desc,aERP,d道具_Item_A.csv,1642,Item,Desc,,你们将彼此信任。\n守密人与唤醒体的精神同调程度。可以解锁更多唤醒体的档案故事。,Bạn sẽ tin tưởng lẫn nhau. \nĐộ Hảo Cảm giữa Người Giữ Khóa và Thể Thức Tỉnh sẽ mở khóa thêm nhiều phần trong hồ sơ và những câu chuyện.
Item_54581_Name,aDXp,d道具_Item_A.csv,1643,Item,Name,,至高礼赞·Ⅰ,Ân Điển Tối Cao Ⅰ
Item_54581_Desc,aDXn,d道具_Item_A.csv,1643,Item,Desc,,获得守密人经验时，额外获得10%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,"Nhận thêm 10% EXP. Nếu có trùng hiệu ứng, sẽ tính giá trị cao nhất. Không cộng dồn.\nCác nghiên cứu cho thấy những cá nhân tham gia việc trích xuất Bạc Tinh Chất sẽ thể hiện năng lực tăng cường về hiệu suất làm việc và trí tuệ. Thời gian trích xuất, lượng Bạc Tinh Chất được tạo ra sẽ là yếu tố quan trọng nhất.\nNgay cả khi chỉ là những hạt vụn, sức mạnh chứa đựng trong Bạc Tinh Chất vẫn vô cùng đáng gờm."
Item_54578_Name,aDXd,d道具_Item_A.csv,1644,Item,Name,,至高礼赞·Ⅱ,Ân Điển Tối Cao  Ⅱ
Item_54578_Desc,aDXb,d道具_Item_A.csv,1644,Item,Desc,,获得守密人经验时，额外获得20%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,"Nhận thêm 20% EXP. Nếu có trùng hiệu ứng, sẽ tính giá trị cao nhất. Không cộng dồn.\nCác nghiên cứu cho thấy những cá nhân tham gia việc trích xuất Bạc Tinh Chất sẽ thể hiện năng lực tăng cường về hiệu suất làm việc và trí tuệ. Thời gian trích xuất, lượng Bạc Tinh Chất được tạo ra sẽ là yếu tố quan trọng nhất.\nNgay cả khi chỉ là những hạt vụn, sức mạnh chứa đựng trong Bạc Tinh Chất vẫn vô cùng đáng gờm."
Item_54580_Name,aDXl,d道具_Item_A.csv,1645,Item,Name,,至高礼赞·Ⅲ,Ân Điển Tối Cao Ⅲ
Item_54580_Desc,aDXj,d道具_Item_A.csv,1645,Item,Desc,,获得守密人经验时，额外获得30%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,"Nhận thêm 30% EXP. Nếu có trùng hiệu ứng, sẽ tính giá trị cao nhất. Không cộng dồn.\nCác nghiên cứu cho thấy những cá nhân tham gia việc trích xuất Bạc Tinh Chất sẽ thể hiện năng lực tăng cường về hiệu suất làm việc và trí tuệ. Thời gian trích xuất, lượng Bạc Tinh Chất được tạo ra sẽ là yếu tố quan trọng nhất.\nNgay cả khi chỉ là những hạt vụn, sức mạnh chứa đựng trong Bạc Tinh Chất vẫn vô cùng đáng gờm."
Item_54594_Name,aDXF,d道具_Item_A.csv,1646,Item,Name,,至高礼赞·Ⅳ,Ân Điển Tối Cao Ⅳ
Item_54594_Desc,aDXD,d道具_Item_A.csv,1646,Item,Desc,,获得守密人经验时，额外获得45%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,"Nhận thêm 45% EXP. Nếu có trùng hiệu ứng, sẽ tính giá trị cao nhất. Không cộng dồn.\nCác nghiên cứu cho thấy những cá nhân tham gia việc trích xuất Bạc Tinh Chất sẽ thể hiện năng lực tăng cường về hiệu suất làm việc và trí tuệ. Thời gian trích xuất, lượng Bạc Tinh Chất được tạo ra sẽ là yếu tố quan trọng nhất.\nNgay cả khi chỉ là những hạt vụn, sức mạnh chứa đựng trong Bạc Tinh Chất vẫn vô cùng đáng gờm."
Item_54595_Name,aDXJ,d道具_Item_A.csv,1647,Item,Name,,至高礼赞·Ⅴ,Ân Điển Tối Cao Ⅴ
Item_54595_Desc,aDXH,d道具_Item_A.csv,1647,Item,Desc,,获得守密人经验时，额外获得60%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,"Nhận thêm 60% EXP. Nếu có trùng hiệu ứng, sẽ tính giá trị cao nhất. Không cộng dồn.\nCác nghiên cứu cho thấy những cá nhân tham gia việc trích xuất Bạc Tinh Chất sẽ thể hiện năng lực tăng cường về hiệu suất làm việc và trí tuệ. Thời gian trích xuất, lượng Bạc Tinh Chất được tạo ra sẽ là yếu tố quan trọng nhất.\nNgay cả khi chỉ là những hạt vụn, sức mạnh chứa đựng trong Bạc Tinh Chất vẫn vô cùng đáng gờm."
Item_54592_Name,aDXx,d道具_Item_A.csv,1648,Item,Name,,至高礼赞·Ⅵ,Ân Điển Tối Cao Ⅵ
Item_54592_Desc,aDXv,d道具_Item_A.csv,1648,Item,Desc,,获得守密人经验时，额外获得75%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,"Nhận thêm 75% EXP. Nếu có trùng hiệu ứng, sẽ tính giá trị cao nhất. Không cộng dồn.\nCác nghiên cứu cho thấy những cá nhân tham gia việc trích xuất Bạc Tinh Chất sẽ thể hiện năng lực tăng cường về hiệu suất làm việc và trí tuệ. Thời gian trích xuất, lượng Bạc Tinh Chất được tạo ra sẽ là yếu tố quan trọng nhất.\nNgay cả khi chỉ là những hạt vụn, sức mạnh chứa đựng trong Bạc Tinh Chất vẫn vô cùng đáng gờm."
Item_54593_Name,aDXB,d道具_Item_A.csv,1649,Item,Name,,至高礼赞·Ⅶ,Ân Điển Tối Cao Ⅶ
Item_54593_Desc,aDXz,d道具_Item_A.csv,1649,Item,Desc,,获得守密人经验时，额外获得100%的守密人经验。多个效果时取最高值，不可叠加。\n\n据《源液的精神影响报告》，参与源液提取工作的个体，会在工作结束后表现出一定程度的精力、智力等方面的加强。提取时间越长，提取的源液量越多，效果越明显。\n即使只是逸散的颗粒，源液蕴含的力量依旧不容小觑。,"Nhận thêm 100% EXP. Nếu có trùng hiệu ứng, sẽ tính giá trị cao nhất. Không cộng dồn.\nCác nghiên cứu cho thấy những cá nhân tham gia việc trích xuất Bạc Tinh Chất sẽ thể hiện năng lực tăng cường về hiệu suất làm việc và trí tuệ. Thời gian trích xuất, lượng Bạc Tinh Chất được tạo ra sẽ là yếu tố quan trọng nhất.\nNgay cả khi chỉ là những hạt vụn, sức mạnh chứa đựng trong Bạc Tinh Chất vẫn vô cùng đáng gờm."
Item_9903_Name,aGpZ,d道具_Item_A.csv,730,Item,Name,,纯白残片,Mảnh Giấy Trắng
Item_9903_Desc,aGpX,d道具_Item_A.csv,730,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,"Lịch sử có thể lặp lại, nhưng có lẽ vũ trụ không hề hoạt động như thế.\n Trang giấy này được ghi lại bằng ngôn ngữ huyền bí, dùng làm vật liệu để Đánh Thức Thể Thức Tỉnh cõi Hỗn Mang."
Item_9544_Name,aFPR,d道具_Item_A.csv,731,Item,Name,,纯白残片,Mảnh Giấy Trắng
Item_9544_Desc,aFPP,d道具_Item_A.csv,731,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,"Lịch sử có thể lặp lại, nhưng có lẽ vũ trụ không hề hoạt động như thế.\n Trang giấy này được ghi lại bằng ngôn ngữ huyền bí, dùng làm vật liệu để Đánh Thức Thể Thức Tỉnh cõi Hỗn Mang."
Item_9805_Name,aGjl,d道具_Item_A.csv,732,Item,Name,,纯白文书,Tập Giấy Trắng
Item_9805_Desc,aGjj,d道具_Item_A.csv,732,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的文书，用以升格混沌界域唤醒体的材料。,"Lịch sử có thể lặp lại, nhưng có lẽ vũ trụ không hề hoạt động như thế.\n Tập giấy này được ghi lại bằng ngôn ngữ huyền bí, dùng làm vật liệu để Đánh Thức Thể Thức Tỉnh cõi Hỗn Mang."
Item_9649_Name,aFXB,d道具_Item_A.csv,733,Item,Name,,纯白残片,Mảnh Giấy Trắng
Item_9649_Desc,aFXz,d道具_Item_A.csv,733,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,"Lịch sử có thể lặp lại, nhưng có lẽ vũ trụ không hề hoạt động như thế.\n Trang giấy này được ghi lại bằng ngôn ngữ huyền bí, dùng làm vật liệu để Đánh Thức Thể Thức Tỉnh cõi Hỗn Mang."
Item_9593_Name,aFTt,d道具_Item_A.csv,734,Item,Name,,纯白文书,Tập Giấy Trắng
Item_9593_Desc,aFTr,d道具_Item_A.csv,734,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的文书，用以升格混沌界域唤醒体的材料。,"Lịch sử có thể lặp lại, nhưng có lẽ vũ trụ không hề hoạt động như thế.\n Tập giấy này được ghi lại bằng ngôn ngữ huyền bí, dùng làm vật liệu để Đánh Thức Thể Thức Tỉnh cõi Hỗn Mang."
Item_9613_Name,aFUV,d道具_Item_A.csv,735,Item,Name,,纯白残片,Mảnh Giấy Trắng
Item_9613_Desc,aFUT,d道具_Item_A.csv,735,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,"Lịch sử có thể lặp lại, nhưng có lẽ vũ trụ không hề hoạt động như thế.\n Trang giấy này được ghi lại bằng ngôn ngữ huyền bí, dùng làm vật liệu để Đánh Thức Thể Thức Tỉnh cõi Hỗn Mang."
Item_9560_Name,aFQZ,d道具_Item_A.csv,736,Item,Name,,纯白文书,Tập Giấy Trắng
Item_9560_Desc,aFQX,d道具_Item_A.csv,736,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的文书，用以升格混沌界域唤醒体的材料。,"Lịch sử có thể lặp lại, nhưng có lẽ vũ trụ không hề hoạt động như thế.\n Tập giấy này được ghi lại bằng ngôn ngữ huyền bí, dùng làm vật liệu để Đánh Thức Thể Thức Tỉnh cõi Hỗn Mang."
Item_9949_Name,aGth,d道具_Item_A.csv,737,Item,Name,,纯白残片,Mảnh Giấy Trắng
Item_9949_Desc,aGtf,d道具_Item_A.csv,737,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的残页，用以升格混沌界域唤醒体的材料。,"Lịch sử có thể lặp lại, nhưng có lẽ vũ trụ không hề hoạt động như thế.\n Trang giấy này được ghi lại bằng ngôn ngữ huyền bí, dùng làm vật liệu để Đánh Thức Thể Thức Tỉnh cõi Hỗn Mang."
Item_9698_Name,aGbl,d道具_Item_A.csv,738,Item,Name,,纯白文书,Tập Giấy Trắng
Item_9698_Desc,aGbj,d道具_Item_A.csv,738,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的文书，用以升格混沌界域唤醒体的材料。,"Lịch sử có thể lặp lại, nhưng có lẽ vũ trụ không hề hoạt động như thế.\n Tập giấy này được ghi lại bằng ngôn ngữ huyền bí, dùng làm vật liệu để Đánh Thức Thể Thức Tỉnh cõi Hỗn Mang."
Item_9668_Name,aFYZ,d道具_Item_A.csv,739,Item,Name,,纯白秘篇,Bí Thư Trắng
Item_9668_Desc,aFYX,d道具_Item_A.csv,739,Item,Desc,,历史会重演，宇宙可能除外。\n记载了神秘文字的秘篇，用以升格混沌界域唤醒体的材料。,"Lịch sử có thể lặp lại, nhưng có lẽ vũ trụ không hề hoạt động như thế.\n Bí thư này được ghi lại bằng ngôn ngữ huyền bí, dùng làm vật liệu để Đánh Thức Thể Thức Tỉnh cõi Hỗn Mang."
Item_9510_Name,aFNl,d道具_Item_A.csv,740,Item,Name,,淬制本能,Bản Năng Tinh Luyện
Item_9510_Desc,aFNj,d道具_Item_A.csv,740,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Vâng, mọi thứ đều có thể được tinh luyện. \n Bản năng của bạn, lý trí của bạn, thậm chí là linh hồn của bạn… \n Cuối cùng bạn sẽ nhận ra, bạn và họ thực ra cũng không khác gì nhau. \n Vật liệu dùng để Đánh Thức Thể Thức Tỉnh trong cõi Hải Vực."
Item_9935_Name,aGsp,d道具_Item_A.csv,741,Item,Name,,淬制本能,Bản Năng Tinh Luyện
Item_9935_Desc,aGsn,d道具_Item_A.csv,741,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Vâng, mọi thứ đều có thể được tinh luyện. \n Bản năng của bạn, lý trí của bạn, thậm chí là linh hồn của bạn… \n Cuối cùng bạn sẽ nhận ra, bạn và họ thực ra cũng không khác gì nhau. \n Vật liệu dùng để Đánh Thức Thể Thức Tỉnh trong cõi Hải Vực."
Item_10084_Name,aCOR,d道具_Item_A.csv,742,Item,Name,,淬制理智,Lý Trí Tinh Luyện
Item_10084_Desc,aCOP,d道具_Item_A.csv,742,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Vâng, mọi thứ đều có thể được tinh luyện. \n Bản năng của bạn, lý trí của bạn, thậm chí là linh hồn của bạn… \n Cuối cùng bạn sẽ nhận ra, bạn và họ thực ra cũng không khác gì nhau. \n Vật liệu dùng để Đánh Thức Thể Thức Tỉnh trong cõi Hải Vực."
Item_9527_Name,aFOB,d道具_Item_A.csv,743,Item,Name,,淬制本能,Bản Năng Tinh Luyện
Item_9527_Desc,aFOz,d道具_Item_A.csv,743,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Vâng, mọi thứ đều có thể được tinh luyện. \n Bản năng của bạn, lý trí của bạn, thậm chí là linh hồn của bạn… \n Cuối cùng bạn sẽ nhận ra, bạn và họ thực ra cũng không khác gì nhau. \n Vật liệu dùng để Đánh Thức Thể Thức Tỉnh trong cõi Hải Vực."
Item_9622_Name,aFVB,d道具_Item_A.csv,744,Item,Name,,淬制理智,Lý Trí Tinh Luyện
Item_9622_Desc,aFVz,d道具_Item_A.csv,744,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Vâng, mọi thứ đều có thể được tinh luyện. \n Bản năng của bạn, lý trí của bạn, thậm chí là linh hồn của bạn… \n Cuối cùng bạn sẽ nhận ra, bạn và họ thực ra cũng không khác gì nhau. \n Vật liệu dùng để Đánh Thức Thể Thức Tỉnh trong cõi Hải Vực."
Item_9866_Name,aGnx,d道具_Item_A.csv,745,Item,Name,,淬制本能,Bản Năng Tinh Luyện
Item_9866_Desc,aGnv,d道具_Item_A.csv,745,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Vâng, mọi thứ đều có thể được tinh luyện. \n Bản năng của bạn, lý trí của bạn, thậm chí là linh hồn của bạn… \n Cuối cùng bạn sẽ nhận ra, bạn và họ thực ra cũng không khác gì nhau. \n Vật liệu dùng để Đánh Thức Thể Thức Tỉnh trong cõi Hải Vực."
Item_9639_Name,aFWN,d道具_Item_A.csv,746,Item,Name,,淬制理智,Lý Trí Tinh Luyện
Item_9639_Desc,aFWL,d道具_Item_A.csv,746,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Vâng, mọi thứ đều có thể được tinh luyện. \n Bản năng của bạn, lý trí của bạn, thậm chí là linh hồn của bạn… \n Cuối cùng bạn sẽ nhận ra, bạn và họ thực ra cũng không khác gì nhau. \n Vật liệu dùng để Đánh Thức Thể Thức Tỉnh trong cõi Hải Vực."
Item_10002_Name,aCJd,d道具_Item_A.csv,747,Item,Name,,淬制本能,Bản Năng Tinh Luyện
Item_10002_Desc,aCJb,d道具_Item_A.csv,747,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Vâng, mọi thứ đều có thể được tinh luyện. \n Bản năng của bạn, lý trí của bạn, thậm chí là linh hồn của bạn… \n Cuối cùng bạn sẽ nhận ra, bạn và họ thực ra cũng không khác gì nhau. \n Vật liệu dùng để Đánh Thức Thể Thức Tỉnh trong cõi Hải Vực."
Item_9823_Name,aGkp,d道具_Item_A.csv,748,Item,Name,,淬制理智,Lý Trí Tinh Luyện
Item_9823_Desc,aGkn,d道具_Item_A.csv,748,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Vâng, mọi thứ đều có thể được tinh luyện. \n Bản năng của bạn, lý trí của bạn, thậm chí là linh hồn của bạn… \n Cuối cùng bạn sẽ nhận ra, bạn và họ thực ra cũng không khác gì nhau. \n Vật liệu dùng để Đánh Thức Thể Thức Tỉnh trong cõi Hải Vực."
Item_9555_Name,aFQF,d道具_Item_A.csv,749,Item,Name,,淬制心灵,Linh Trí Tinh Luyện
Item_9555_Desc,aFQD,d道具_Item_A.csv,749,Item,Desc,,是的，万物皆可淬制。你的本能、你的理智，甚至你的心……到头来你会发现，你和他们其实也没什么不同。\n用以升格深海界域唤醒体的材料。,"Vâng, mọi thứ đều có thể được tinh luyện. \n Bản năng của bạn, lý trí của bạn, thậm chí là linh hồn của bạn… \n Cuối cùng bạn sẽ nhận ra, bạn và họ thực ra cũng không khác gì nhau. \n Vật liệu dùng để Đánh Thức Thể Thức Tỉnh trong cõi Hải Vực."
Item_9559_Name,aFQV,d道具_Item_A.csv,751,Item,Name,,记忆副本,Bản Sao Ký Ức
Item_9559_Desc,aFQT,d道具_Item_A.csv,751,Item,Desc,,为了人类存续。\n被保存在画框里的记忆。用以升格血肉界域唤醒体的材料。,Để duy trì và bảo vệ cho sự tồn vong của loài người. \n Ký Ức được bảo tồn trong một chiếc khung. Dùng làm nguyên liệu Đánh Thức cho Thể Thức Tỉnh cõi Huyết Nhục.
Item_9800_Name,aGiV,d道具_Item_A.csv,752,Item,Name,,情感副本,Bản Sao Cảm Xúc
Item_9800_Desc,aGiT,d道具_Item_A.csv,752,Item,Desc,,为了人类存续。\n被保存在画框里的情感。用以升格血肉界域唤醒体的材料。,Để duy trì và bảo vệ cho sự tồn vong của loài người. \n Cảm xúc được bảo tồn trong một chiếc khung. Dùng làm nguyên liệu Đánh Thức cho Thể Thức Tỉnh cõi Huyết Nhục.
Item_9508_Name,aFNd,d道具_Item_A.csv,753,Item,Name,,记忆副本,Bản Sao Ký Ức
Item_9508_Desc,aFNb,d道具_Item_A.csv,753,Item,Desc,,为了人类存续。\n被保存在画框里的记忆。用以升格血肉界域唤醒体的材料。,Để duy trì và bảo vệ cho sự tồn vong của loài người. \n Ký Ức được bảo tồn trong một chiếc khung. Dùng làm nguyên liệu Đánh Thức cho Thể Thức Tỉnh cõi Huyết Nhục.
Item_9592_Name,aFTp,d道具_Item_A.csv,754,Item,Name,,情感副本,Bản Sao Cảm Xúc
Item_9592_Desc,aFTn,d道具_Item_A.csv,754,Item,Desc,,为了人类存续。\n被保存在画框里的情感。用以升格血肉界域唤醒体的材料。,Để duy trì và bảo vệ cho sự tồn vong của loài người. \n Cảm xúc được bảo tồn trong một chiếc khung. Dùng làm nguyên liệu Đánh Thức cho Thể Thức Tỉnh cõi Huyết Nhục.
Item_9729_Name,aGdB,d道具_Item_A.csv,755,Item,Name,,记忆副本,Bản Sao Ký Ức
Item_9729_Desc,aGdz,d道具_Item_A.csv,755,Item,Desc,,为了人类存续。\n被保存在画框里的记忆。用以升格血肉界域唤醒体的材料。,Để duy trì và bảo vệ cho sự tồn vong của loài người. \n Ký Ức được bảo tồn trong một chiếc khung. Dùng làm nguyên liệu Đánh Thức cho Thể Thức Tỉnh cõi Huyết Nhục.
Item_9910_Name,aGqB,d道具_Item_A.csv,756,Item,Name,,情感副本,Bản Sao Cảm Xúc
Item_9910_Desc,aGqz,d道具_Item_A.csv,756,Item,Desc,,为了人类存续。\n被保存在画框里的情感。用以升格血肉界域唤醒体的材料。,Để duy trì và bảo vệ cho sự tồn vong của loài người. \n Cảm xúc được bảo tồn trong một chiếc khung. Dùng làm nguyên liệu Đánh Thức cho Thể Thức Tỉnh cõi Huyết Nhục.
Item_10095_Name,aCPJ,d道具_Item_A.csv,757,Item,Name,,记忆副本,Bản Sao Ký Ức
Item_10095_Desc,aCPH,d道具_Item_A.csv,757,Item,Desc,,为了人类存续。\n被保存在画框里的记忆。用以升格血肉界域唤醒体的材料。,Để duy trì và bảo vệ cho sự tồn vong của loài người. \n Ký Ức được bảo tồn trong một chiếc khung. Dùng làm nguyên liệu Đánh Thức cho Thể Thức Tỉnh cõi Huyết Nhục.
Item_9946_Name,aGsV,d道具_Item_A.csv,758,Item,Name,,情感副本,Bản Sao Cảm Xúc
Item_9946_Desc,aGsT,d道具_Item_A.csv,758,Item,Desc,,为了人类存续。\n被保存在画框里的情感。用以升格血肉界域唤醒体的材料。,Để duy trì và bảo vệ cho sự tồn vong của loài người. \n Cảm xúc được bảo tồn trong một chiếc khung. Dùng làm nguyên liệu Đánh Thức cho Thể Thức Tỉnh cõi Huyết Nhục.
Item_9669_Name,aFZd,d道具_Item_A.csv,759,Item,Name,,意识副本,Bản Sao Ý Thức
Item_9669_Desc,aFZb,d道具_Item_A.csv,759,Item,Desc,,为了人类存续。\n被保存在画框里的意识。用以升格血肉界域唤醒体的材料。,Để duy trì và bảo vệ cho sự tồn vong của loài người. \n Ý Thức được bảo tồn trong một chiếc khung. Dùng làm nguyên liệu Đánh Thức cho Thể Thức Tỉnh cõi Huyết Nhục.
Item_9798_Name,aGiN,d道具_Item_A.csv,760,Item,Name,,认知模板,Mô Hình Nhận Thức
Item_9798_Desc,aGiL,d道具_Item_A.csv,760,Item,Desc,,给予我们未可知晓的认知。\n源自菲林诗社的特殊胶片，能转写人的认知。\n用以升格超维界域唤醒体的材料。,"Ban cho chúng tôi nhận thức về những điều chưa thể biết. \n Đến từ cuộn phim đặc biệt của Hội thơ Felin, có thể ghi lại nhận thức của con người. \n Dùng để Đánh Thức Thể Thức Tỉnh cõi Siêu Chiều."
Item_9928_Name,aGrR,d道具_Item_A.csv,761,Item,Name,,认知模板,Mô Hình Nhận Thức
Item_9928_Desc,aGrP,d道具_Item_A.csv,761,Item,Desc,,给予我们未可知晓的认知。\n源自菲林诗社的特殊胶片，能转写人的认知。\n用以升格超维界域唤醒体的材料。,"Ban cho chúng tôi nhận thức về những điều chưa thể biết. \n Đến từ cuộn phim đặc biệt của Hội thơ Felin, có thể ghi lại nhận thức của con người. \n Dùng để Đánh Thức Thể Thức Tỉnh cõi Siêu Chiều."
Item_9838_Name,aGlp,d道具_Item_A.csv,762,Item,Name,,精神模板,Mô Hình Tinh Thần
Item_9838_Desc,aGln,d道具_Item_A.csv,762,Item,Desc,,给予我们未可知晓的精神。\n源自菲林诗社的特殊胶片，能转写人的精神。\n用以升格超维界域唤醒体的材料。,"Ban cho chúng tôi tinh thần mà chưa thể thấu. \n Đến từ cuộn phim đặc biệt của Hội thơ Felin, có thể ghi lại tinh thần của con người. \n Dùng để Đánh Thức Thể Thức Tỉnh cõi Siêu Chiều."
Item_10096_Name,aCPN,d道具_Item_A.csv,763,Item,Name,,认知模板,Mô Hình Nhận Thức
Item_10096_Desc,aCPL,d道具_Item_A.csv,763,Item,Desc,,给予我们未可知晓的认知。\n源自菲林诗社的特殊胶片，能转写人的认知。\n用以升格超维界域唤醒体的材料。,"Ban cho chúng tôi nhận thức về những điều chưa thể biết. \n Đến từ cuộn phim đặc biệt của Hội thơ Felin, có thể ghi lại nhận thức của con người. \n Dùng để Đánh Thức Thể Thức Tỉnh cõi Siêu Chiều."
Item_9632_Name,aFWp,d道具_Item_A.csv,764,Item,Name,,精神模板,Mô Hình Tinh Thần
